date,village,state,latitude,longitude,rainfall_mm,days_since_last_rain,turbidity_ntu,ph_level,dissolved_oxygen_mgL,bacterial_count_cfu,reported_symptom_cases,population_at_risk,outbreak_risk_probability,outbreak_next_7days
2026-01-26,Aizawl Rural,Mizoram,23.73,92.72,4.3,0,3.58,7.02,6.4,98.8,2,2189,0.234,0
2026-01-27,Aizawl Rural,Mizoram,23.73,92.72,0.79,1,2.74,6.56,7.83,0.0,7,915,0.51,1
2026-01-28,Aizawl Rural,Mizoram,23.73,92.72,7.03,0,4.95,6.11,6.15,129.2,1,666,0.347,0
2026-01-29,Aizawl Rural,Mizoram,23.73,92.72,3.23,0,2.57,6.41,6.36,83.5,0,2447,0.154,0
2026-01-30,Aizawl Rural,Mizoram,23.73,92.72,0.6,1,4.82,6.88,6.43,45.4,2,2444,0.252,0
2026-01-31,Aizawl Rural,Mizoram,23.73,92.72,19.84,0,8.87,6.0,6.96,121.0,4,488,0.642,1
2026-02-01,Aizawl Rural,Mizoram,23.73,92.72,7.17,0,6.35,6.71,10.0,63.0,3,1380,0.402,0
2026-02-02,Aizawl Rural,Mizoram,23.73,92.72,6.83,0,3.16,7.58,7.29,0.3,0,1702,0.261,0
2026-02-03,Aizawl Rural,Mizoram,23.73,92.72,12.97,0,3.23,7.17,5.5,112.0,1,1049,0.377,0
2026-02-04,Aizawl Rural,Mizoram,23.73,92.72,5.42,0,3.84,7.73,6.52,96.6,4,1117,0.436,0
2026-02-05,Aizawl Rural,Mizoram,23.73,92.72,13.1,0,4.91,6.27,5.12,135.0,2,2345,0.317,0
2026-02-06,Aizawl Rural,Mizoram,23.73,92.72,6.23,0,4.39,7.29,7.03,82.9,6,982,0.42,0
2026-02-07,Aizawl Rural,Mizoram,23.73,92.72,1.65,1,4.95,6.92,4.19,62.1,1,593,0.201,0
2026-02-08,Aizawl Rural,Mizoram,23.73,92.72,0.26,2,1.69,7.88,4.91,103.9,3,2675,0.201,0
2026-02-09,Aizawl Rural,Mizoram,23.73,92.72,11.38,0,1.23,6.82,5.45,46.0,2,1019,0.317,0
2026-02-10,Aizawl Rural,Mizoram,23.73,92.72,8.63,0,3.39,6.74,6.99,46.7,2,2669,0.31,0
2026-02-11,Aizawl Rural,Mizoram,23.73,92.72,5.12,0,4.87,7.46,6.03,75.0,1,1508,0.212,0
2026-02-12,Aizawl Rural,Mizoram,23.73,92.72,43.35,0,8.9,7.04,5.7,56.8,3,1494,0.786,1
2026-02-13,Aizawl Rural,Mizoram,23.73,92.72,9.86,0,2.81,7.15,5.66,32.0,1,2461,0.322,0
2026-02-14,Aizawl Rural,Mizoram,23.73,92.72,4.9,0,3.92,7.57,5.93,61.8,4,454,0.412,0
2026-02-15,Aizawl Rural,Mizoram,23.73,92.72,3.03,0,3.12,7.74,5.65,41.6,3,2936,0.352,0
2026-02-16,Aizawl Rural,Mizoram,23.73,92.72,11.19,0,7.71,6.95,6.76,108.8,1,1444,0.358,0
2026-02-17,Aizawl Rural,Mizoram,23.73,92.72,3.9,0,5.63,7.38,7.15,127.2,3,852,0.407,0
2026-02-18,Aizawl Rural,Mizoram,23.73,92.72,8.81,0,8.62,6.7,5.64,142.5,1,1141,0.42,0
2026-02-19,Aizawl Rural,Mizoram,23.73,92.72,6.1,0,6.16,7.61,7.38,96.7,0,2996,0.237,0
2026-02-20,Aizawl Rural,Mizoram,23.73,92.72,4.02,0,2.83,8.17,7.38,100.4,0,2334,0.297,0
2026-02-21,Aizawl Rural,Mizoram,23.73,92.72,15.95,0,9.26,7.54,4.46,185.1,5,1331,0.699,1
2026-02-22,Aizawl Rural,Mizoram,23.73,92.72,4.89,0,2.5,6.67,6.2,36.1,1,1648,0.222,0
2026-02-23,Aizawl Rural,Mizoram,23.73,92.72,6.98,0,4.17,6.77,6.45,99.3,2,2001,0.433,0
2026-02-24,Aizawl Rural,Mizoram,23.73,92.72,20.64,0,6.75,7.19,5.05,136.0,0,2358,0.41,0
2026-02-25,Aizawl Rural,Mizoram,23.73,92.72,20.24,0,6.71,7.6,5.42,123.1,1,2899,0.48,1
2026-02-26,Aizawl Rural,Mizoram,23.73,92.72,0.26,1,3.87,6.69,5.92,81.9,0,2648,0.254,0
2026-02-27,Aizawl Rural,Mizoram,23.73,92.72,7.76,0,7.52,7.03,7.25,89.7,3,923,0.444,0
2026-02-28,Aizawl Rural,Mizoram,23.73,92.72,3.31,0,0.5,6.64,5.97,57.7,1,1168,0.24,0
2026-03-01,Aizawl Rural,Mizoram,23.73,92.72,33.84,0,9.86,6.86,6.23,196.8,2,2154,0.705,1
2026-03-02,Aizawl Rural,Mizoram,23.73,92.72,27.79,0,5.31,7.47,4.96,59.9,2,570,0.573,1
2026-03-03,Aizawl Rural,Mizoram,23.73,92.72,1.2,1,4.22,7.59,6.25,22.4,0,848,0.239,0
2026-03-04,Aizawl Rural,Mizoram,23.73,92.72,3.18,0,5.08,7.34,5.58,136.2,2,307,0.261,0
2026-03-05,Aizawl Rural,Mizoram,23.73,92.72,18.97,0,5.95,6.79,6.95,92.6,2,2977,0.421,0
2026-03-06,Aizawl Rural,Mizoram,23.73,92.72,22.77,0,5.74,7.21,3.88,94.2,2,748,0.56,1
2026-03-07,Aizawl Rural,Mizoram,23.73,92.72,7.56,0,4.62,7.32,6.05,51.1,1,2960,0.219,0
2026-03-08,Aizawl Rural,Mizoram,23.73,92.72,9.11,0,3.54,7.32,7.51,82.3,5,922,0.537,1
2026-03-09,Aizawl Rural,Mizoram,23.73,92.72,7.36,0,4.45,6.35,5.87,125.4,1,2474,0.231,0
2026-03-10,Aizawl Rural,Mizoram,23.73,92.72,33.89,0,5.1,7.04,6.38,45.3,0,943,0.428,0
2026-03-11,Aizawl Rural,Mizoram,23.73,92.72,7.19,0,5.08,7.69,8.05,80.6,1,740,0.277,0
2026-03-12,Aizawl Rural,Mizoram,23.73,92.72,0.75,1,5.88,6.54,6.98,112.3,3,1960,0.376,0
2026-03-13,Aizawl Rural,Mizoram,23.73,92.72,17.6,0,4.64,6.26,4.76,84.4,2,896,0.479,1
2026-03-14,Aizawl Rural,Mizoram,23.73,92.72,7.38,0,3.57,6.51,8.48,55.9,4,727,0.309,0
2026-03-15,Aizawl Rural,Mizoram,23.73,92.72,5.17,0,5.94,7.29,7.61,66.1,4,1147,0.451,1
2026-03-16,Aizawl Rural,Mizoram,23.73,92.72,20.04,0,5.34,7.24,6.17,103.5,1,684,0.47,1
2026-03-17,Aizawl Rural,Mizoram,23.73,92.72,16.48,0,6.23,6.75,6.53,82.1,1,1650,0.404,0
2026-03-18,Aizawl Rural,Mizoram,23.73,92.72,14.87,0,6.45,7.71,5.39,72.0,0,1385,0.416,0
2026-03-19,Aizawl Rural,Mizoram,23.73,92.72,2.36,0,1.88,7.75,6.01,67.8,4,1371,0.395,0
2026-03-20,Aizawl Rural,Mizoram,23.73,92.72,3.39,0,7.06,6.05,7.63,74.3,1,1106,0.319,0
2026-03-21,Aizawl Rural,Mizoram,23.73,92.72,2.99,0,5.28,7.07,8.2,36.0,3,2673,0.284,0
2026-03-22,Aizawl Rural,Mizoram,23.73,92.72,1.21,1,5.17,7.39,4.36,90.8,1,2960,0.142,0
2026-03-23,Aizawl Rural,Mizoram,23.73,92.72,16.23,0,5.45,7.91,2.94,108.9,1,1461,0.423,0
2026-03-24,Aizawl Rural,Mizoram,23.73,92.72,5.93,0,0.78,7.22,8.63,44.9,1,368,0.257,0
2026-03-25,Aizawl Rural,Mizoram,23.73,92.72,13.26,0,5.72,7.06,5.6,121.0,3,2375,0.405,0
2026-03-26,Aizawl Rural,Mizoram,23.73,92.72,2.78,0,2.71,7.42,8.08,71.5,3,1272,0.266,0
2026-03-27,Aizawl Rural,Mizoram,23.73,92.72,9.9,0,6.76,7.46,6.53,117.3,3,1766,0.526,1
2026-03-28,Aizawl Rural,Mizoram,23.73,92.72,4.08,0,5.44,7.45,5.59,112.2,4,1047,0.452,1
2026-03-29,Aizawl Rural,Mizoram,23.73,92.72,20.57,0,7.87,6.49,7.85,63.4,0,1719,0.445,0
2026-03-30,Aizawl Rural,Mizoram,23.73,92.72,0.28,1,3.03,7.32,5.26,147.6,3,2877,0.284,0
2026-03-31,Aizawl Rural,Mizoram,23.73,92.72,7.06,0,3.19,6.89,7.39,69.6,1,1007,0.24,0
2026-04-01,Aizawl Rural,Mizoram,23.73,92.72,2.6,0,2.27,7.08,6.35,76.0,3,1913,0.279,0
2026-04-02,Aizawl Rural,Mizoram,23.73,92.72,6.79,0,4.92,6.55,5.53,161.6,6,2923,0.562,1
2026-04-03,Aizawl Rural,Mizoram,23.73,92.72,1.06,1,2.31,6.77,4.42,4.6,2,1082,0.324,0
2026-04-04,Aizawl Rural,Mizoram,23.73,92.72,22.36,0,6.27,6.34,6.92,134.2,3,1476,0.562,1
2026-04-05,Aizawl Rural,Mizoram,23.73,92.72,10.81,0,3.46,6.25,6.16,124.7,6,2115,0.568,1
2026-04-06,Aizawl Rural,Mizoram,23.73,92.72,1.33,1,3.48,6.82,6.94,74.5,2,2979,0.286,0
2026-04-07,Aizawl Rural,Mizoram,23.73,92.72,15.11,0,9.26,7.06,7.22,94.8,2,2160,0.498,1
2026-04-08,Aizawl Rural,Mizoram,23.73,92.72,8.3,0,9.15,7.11,7.38,109.4,3,572,0.547,1
2026-04-09,Aizawl Rural,Mizoram,23.73,92.72,0.07,1,5.18,6.42,6.44,69.1,4,813,0.389,0
2026-04-10,Aizawl Rural,Mizoram,23.73,92.72,4.62,0,4.17,6.88,6.13,92.3,0,2059,0.183,0
2026-04-11,Aizawl Rural,Mizoram,23.73,92.72,9.17,0,2.51,6.61,5.51,52.9,2,2158,0.285,0
2026-04-12,Aizawl Rural,Mizoram,23.73,92.72,7.24,0,5.03,6.29,5.69,70.6,2,2298,0.438,0
2026-04-13,Aizawl Rural,Mizoram,23.73,92.72,0.48,1,4.55,6.21,6.34,64.9,1,904,0.249,0
2026-04-14,Aizawl Rural,Mizoram,23.73,92.72,15.97,0,4.6,6.8,5.66,76.5,0,846,0.243,0
2026-04-15,Aizawl Rural,Mizoram,23.73,92.72,1.86,1,6.18,7.52,7.65,99.3,4,1340,0.388,0
2026-04-16,Aizawl Rural,Mizoram,23.73,92.72,9.91,0,3.92,7.21,5.72,82.0,2,435,0.264,0
2026-04-17,Aizawl Rural,Mizoram,23.73,92.72,10.59,0,3.45,6.78,8.48,72.7,2,2050,0.389,0
2026-04-18,Aizawl Rural,Mizoram,23.73,92.72,0.66,1,2.53,7.05,8.35,81.8,1,2113,0.068,0
2026-04-19,Aizawl Rural,Mizoram,23.73,92.72,13.86,0,5.96,7.13,4.15,122.7,1,742,0.349,0
2026-04-20,Aizawl Rural,Mizoram,23.73,92.72,1.37,1,3.63,7.11,4.94,99.1,2,1087,0.226,0
2026-04-21,Aizawl Rural,Mizoram,23.73,92.72,16.07,0,7.67,6.72,7.37,117.5,1,2874,0.349,0
2026-04-22,Aizawl Rural,Mizoram,23.73,92.72,1.36,1,9.31,7.31,5.88,148.6,1,2701,0.282,0
2026-04-23,Aizawl Rural,Mizoram,23.73,92.72,8.89,0,6.03,6.89,5.25,103.8,4,725,0.49,1
2026-04-24,Aizawl Rural,Mizoram,23.73,92.72,4.03,0,5.72,7.44,5.66,64.3,1,1100,0.29,0
2026-04-25,Aizawl Rural,Mizoram,23.73,92.72,6.15,0,6.35,7.64,6.89,118.4,5,516,0.5,1
2026-04-26,Aizawl Rural,Mizoram,23.73,92.72,32.88,0,7.86,5.77,7.27,56.1,2,2159,0.64,1
2026-04-27,Aizawl Rural,Mizoram,23.73,92.72,0.18,1,5.54,6.53,8.16,107.0,1,2300,0.221,0
2026-04-28,Aizawl Rural,Mizoram,23.73,92.72,1.69,2,5.05,6.96,7.54,124.2,0,1998,0.128,0
2026-04-29,Aizawl Rural,Mizoram,23.73,92.72,2.55,0,3.54,7.68,4.72,88.8,1,2242,0.169,0
2026-04-30,Aizawl Rural,Mizoram,23.73,92.72,0.4,1,2.2,6.91,7.83,81.5,2,1275,0.178,0
2026-05-01,Aizawl Rural,Mizoram,23.73,92.72,7.03,0,7.6,6.17,4.11,118.2,1,2502,0.355,0
2026-05-02,Aizawl Rural,Mizoram,23.73,92.72,7.8,0,7.77,7.12,6.25,137.5,1,771,0.301,0
2026-05-03,Aizawl Rural,Mizoram,23.73,92.72,11.19,0,4.5,6.35,3.85,78.1,2,1628,0.344,0
2026-05-04,Aizawl Rural,Mizoram,23.73,92.72,30.95,0,8.51,7.94,7.29,97.3,1,2655,0.618,1
2026-05-05,Aizawl Rural,Mizoram,23.73,92.72,9.52,0,8.4,7.43,6.8,114.3,1,644,0.378,0
2026-05-06,Aizawl Rural,Mizoram,23.73,92.72,2.07,0,4.92,7.14,7.07,71.3,5,855,0.468,1
2026-05-07,Aizawl Rural,Mizoram,23.73,92.72,0.58,1,2.36,7.01,6.9,119.3,2,1054,0.225,0
2026-05-08,Aizawl Rural,Mizoram,23.73,92.72,6.22,0,3.42,6.43,8.14,97.1,1,1249,0.345,0
2026-05-09,Aizawl Rural,Mizoram,23.73,92.72,3.63,0,4.72,7.29,7.05,105.5,2,1615,0.279,0
2026-05-10,Aizawl Rural,Mizoram,23.73,92.72,2.74,0,3.17,6.81,6.68,77.8,1,2305,0.244,0
2026-05-11,Aizawl Rural,Mizoram,23.73,92.72,1.32,1,5.76,7.05,7.46,144.9,2,1740,0.329,0
2026-05-12,Aizawl Rural,Mizoram,23.73,92.72,4.46,0,3.35,6.9,8.34,107.8,2,1518,0.243,0
2026-05-13,Aizawl Rural,Mizoram,23.73,92.72,3.11,0,3.99,6.29,6.73,112.7,2,2657,0.308,0
2026-05-14,Aizawl Rural,Mizoram,23.73,92.72,32.93,0,4.46,5.14,6.82,66.4,1,2860,0.582,1
2026-05-15,Aizawl Rural,Mizoram,23.73,92.72,6.75,0,3.68,8.24,6.27,84.0,0,2781,0.352,0
2026-05-16,Aizawl Rural,Mizoram,23.73,92.72,9.26,0,5.57,7.33,8.78,143.6,1,2229,0.33,0
2026-05-17,Aizawl Rural,Mizoram,23.73,92.72,13.1,0,4.76,8.03,7.68,40.1,2,1109,0.352,0
2026-05-18,Aizawl Rural,Mizoram,23.73,92.72,4.15,0,4.7,6.34,7.23,121.3,3,748,0.23,0
2026-05-19,Aizawl Rural,Mizoram,23.73,92.72,11.9,0,6.79,6.45,5.77,60.9,2,383,0.301,0
2026-05-20,Aizawl Rural,Mizoram,23.73,92.72,5.82,0,4.19,7.21,5.29,105.4,2,565,0.299,0
2026-05-21,Aizawl Rural,Mizoram,23.73,92.72,3.09,0,5.79,7.4,6.85,90.4,1,2621,0.273,0
2026-05-22,Aizawl Rural,Mizoram,23.73,92.72,9.84,0,1.33,6.95,9.35,40.2,1,830,0.271,0
2026-05-23,Aizawl Rural,Mizoram,23.73,92.72,0.93,1,5.52,6.96,7.02,133.8,1,916,0.22,0
2026-05-24,Aizawl Rural,Mizoram,23.73,92.72,2.53,0,6.31,7.27,8.33,97.0,1,2093,0.241,0
2026-05-25,Aizawl Rural,Mizoram,23.73,92.72,4.47,0,7.63,6.57,6.79,129.1,3,2340,0.48,1
2026-05-26,Aizawl Rural,Mizoram,23.73,92.72,8.76,0,4.54,7.59,6.36,55.3,5,1253,0.551,1
2026-05-27,Aizawl Rural,Mizoram,23.73,92.72,0.81,1,4.7,6.87,6.78,107.8,0,967,0.256,0
2026-05-28,Aizawl Rural,Mizoram,23.73,92.72,3.14,0,1.92,6.63,7.86,81.6,3,1608,0.31,0
2026-05-29,Aizawl Rural,Mizoram,23.73,92.72,7.72,0,3.9,7.26,5.86,53.5,3,1155,0.338,0
2026-05-30,Aizawl Rural,Mizoram,23.73,92.72,12.58,0,2.87,6.52,6.67,44.8,2,922,0.319,0
2026-05-31,Aizawl Rural,Mizoram,23.73,92.72,8.0,0,4.33,5.7,6.26,40.1,2,1804,0.484,1
2026-06-01,Aizawl Rural,Mizoram,23.73,92.72,26.04,0,9.33,6.54,5.32,120.5,0,1687,0.591,1
2026-06-02,Aizawl Rural,Mizoram,23.73,92.72,21.29,0,6.97,6.04,4.96,70.7,0,934,0.334,0
2026-06-03,Aizawl Rural,Mizoram,23.73,92.72,8.07,0,4.87,6.94,3.88,57.8,1,2954,0.263,0
2026-06-04,Aizawl Rural,Mizoram,23.73,92.72,53.15,0,7.07,6.56,5.47,84.9,1,2193,0.796,1
2026-06-05,Aizawl Rural,Mizoram,23.73,92.72,9.56,0,6.3,6.97,5.98,108.1,1,664,0.277,0
2026-06-06,Aizawl Rural,Mizoram,23.73,92.72,4.03,0,3.6,7.51,6.03,75.4,2,916,0.242,0
2026-06-07,Aizawl Rural,Mizoram,23.73,92.72,29.24,0,6.05,7.51,7.83,75.5,1,2552,0.502,1
2026-06-08,Aizawl Rural,Mizoram,23.73,92.72,35.48,0,5.06,6.31,6.92,78.7,3,1703,0.686,1
2026-06-09,Aizawl Rural,Mizoram,23.73,92.72,8.93,0,0.67,6.15,7.15,1.2,0,449,0.333,0
2026-06-10,Aizawl Rural,Mizoram,23.73,92.72,4.69,0,5.37,6.42,6.96,158.5,2,1572,0.315,0
2026-06-11,Aizawl Rural,Mizoram,23.73,92.72,32.8,0,7.01,6.91,4.68,107.2,1,2244,0.531,1
2026-06-12,Aizawl Rural,Mizoram,23.73,92.72,104.82,0,14.46,7.31,5.71,175.6,3,2823,0.93,1
2026-06-13,Aizawl Rural,Mizoram,23.73,92.72,35.22,0,9.62,6.07,5.4,91.4,1,1209,0.701,1
2026-06-14,Aizawl Rural,Mizoram,23.73,92.72,38.28,0,9.27,6.83,5.97,158.4,4,912,0.842,1
2026-06-15,Aizawl Rural,Mizoram,23.73,92.72,4.65,0,5.03,6.81,6.29,42.7,4,2502,0.4,0
2026-06-16,Aizawl Rural,Mizoram,23.73,92.72,93.65,0,8.44,6.92,7.91,114.8,1,1689,0.801,1
2026-06-17,Aizawl Rural,Mizoram,23.73,92.72,38.47,0,10.06,6.17,5.87,125.0,1,1043,0.751,1
2026-06-18,Aizawl Rural,Mizoram,23.73,92.72,52.7,0,10.81,6.86,8.43,125.0,2,1678,0.874,1
2026-06-19,Aizawl Rural,Mizoram,23.73,92.72,14.43,0,5.76,7.01,6.48,95.3,0,303,0.331,0
2026-06-20,Aizawl Rural,Mizoram,23.73,92.72,3.96,0,3.22,6.92,8.24,65.2,2,1990,0.307,0
2026-06-21,Aizawl Rural,Mizoram,23.73,92.72,13.01,0,7.51,7.11,8.18,78.2,2,1822,0.389,0
2026-06-22,Aizawl Rural,Mizoram,23.73,92.72,57.68,0,6.29,6.76,7.01,75.5,3,2479,0.841,1
2026-06-23,Aizawl Rural,Mizoram,23.73,92.72,55.47,0,10.79,7.13,8.32,124.0,3,1358,0.837,1
2026-06-24,Aizawl Rural,Mizoram,23.73,92.72,28.05,0,7.19,6.96,6.49,78.9,2,1029,0.582,1
2026-06-25,Aizawl Rural,Mizoram,23.73,92.72,56.0,0,5.53,6.41,7.67,107.7,0,304,0.797,1
2026-06-26,Aizawl Rural,Mizoram,23.73,92.72,36.86,0,7.62,7.07,6.82,103.4,2,478,0.609,1
2026-06-27,Aizawl Rural,Mizoram,23.73,92.72,13.88,0,3.08,6.26,6.97,127.4,1,2307,0.385,0
2026-06-28,Aizawl Rural,Mizoram,23.73,92.72,19.26,0,7.49,7.13,7.69,142.6,6,2573,0.728,1
2026-06-29,Aizawl Rural,Mizoram,23.73,92.72,9.02,0,2.48,6.49,8.35,61.5,0,393,0.276,0
2026-01-01,Itanagar Rural,Arunachal Pradesh,27.1,93.62,5.58,0,7.84,6.7,7.14,69.1,5,998,0.544,1
2026-01-02,Itanagar Rural,Arunachal Pradesh,27.1,93.62,8.11,0,5.12,7.12,6.64,97.9,1,2668,0.284,0
2026-01-03,Itanagar Rural,Arunachal Pradesh,27.1,93.62,7.76,0,1.43,6.49,6.47,71.3,1,1291,0.376,0
2026-01-04,Itanagar Rural,Arunachal Pradesh,27.1,93.62,0.08,1,2.23,7.01,7.2,13.7,2,1056,0.282,0
2026-01-05,Itanagar Rural,Arunachal Pradesh,27.1,93.62,8.5,0,3.97,6.05,6.65,63.1,2,2992,0.347,0
2026-01-06,Itanagar Rural,Arunachal Pradesh,27.1,93.62,2.17,0,1.79,6.4,6.27,31.5,3,1612,0.32,0
2026-01-07,Itanagar Rural,Arunachal Pradesh,27.1,93.62,1.42,1,5.12,6.84,4.4,49.7,1,1980,0.145,0
2026-01-08,Itanagar Rural,Arunachal Pradesh,27.1,93.62,18.44,0,4.27,7.68,4.91,113.1,3,1247,0.521,1
2026-01-09,Itanagar Rural,Arunachal Pradesh,27.1,93.62,10.03,0,8.97,7.14,7.28,75.9,2,402,0.513,1
2026-01-10,Itanagar Rural,Arunachal Pradesh,27.1,93.62,20.76,0,8.17,6.58,5.26,115.4,2,1375,0.504,1
2026-01-11,Itanagar Rural,Arunachal Pradesh,27.1,93.62,18.97,0,8.13,6.82,5.52,139.4,1,2167,0.464,1
2026-01-12,Itanagar Rural,Arunachal Pradesh,27.1,93.62,5.95,0,3.07,7.35,7.38,51.7,1,2798,0.258,0
2026-01-13,Itanagar Rural,Arunachal Pradesh,27.1,93.62,6.91,0,4.61,7.59,6.25,105.2,2,578,0.25,0
2026-01-14,Itanagar Rural,Arunachal Pradesh,27.1,93.62,0.25,1,4.07,6.79,5.13,63.6,2,2520,0.225,0
2026-01-15,Itanagar Rural,Arunachal Pradesh,27.1,93.62,18.88,0,7.47,7.05,5.63,113.4,2,2597,0.415,0
2026-01-16,Itanagar Rural,Arunachal Pradesh,27.1,93.62,1.05,1,5.05,6.96,6.31,71.0,6,1650,0.336,0
2026-01-17,Itanagar Rural,Arunachal Pradesh,27.1,93.62,5.11,0,1.42,6.06,4.69,48.0,2,2398,0.346,0
2026-01-18,Itanagar Rural,Arunachal Pradesh,27.1,93.62,0.62,1,4.55,6.16,6.56,100.7,1,2578,0.188,0
2026-01-19,Itanagar Rural,Arunachal Pradesh,27.1,93.62,1.35,2,6.29,6.43,6.61,62.6,2,994,0.145,0
2026-01-20,Itanagar Rural,Arunachal Pradesh,27.1,93.62,0.35,3,1.44,6.2,4.69,78.1,2,1803,0.275,0
2026-01-21,Itanagar Rural,Arunachal Pradesh,27.1,93.62,2.12,0,1.45,6.75,5.02,78.3,1,1287,0.176,0
2026-01-22,Itanagar Rural,Arunachal Pradesh,27.1,93.62,3.13,0,3.1,7.76,6.89,101.0,3,2300,0.332,0
2026-01-23,Itanagar Rural,Arunachal Pradesh,27.1,93.62,3.59,0,7.1,6.76,6.86,96.5,3,354,0.357,0
2026-01-24,Itanagar Rural,Arunachal Pradesh,27.1,93.62,22.65,0,4.82,7.03,9.87,136.5,1,2654,0.476,1
2026-01-25,Itanagar Rural,Arunachal Pradesh,27.1,93.62,8.25,0,3.67,6.73,7.45,86.9,3,2671,0.367,0
2026-01-26,Itanagar Rural,Arunachal Pradesh,27.1,93.62,7.87,0,4.05,6.46,5.52,101.9,3,1645,0.291,0
2026-01-27,Itanagar Rural,Arunachal Pradesh,27.1,93.62,16.52,0,3.62,6.39,6.35,35.5,1,1974,0.398,0
2026-01-28,Itanagar Rural,Arunachal Pradesh,27.1,93.62,5.44,0,2.88,6.91,6.82,50.2,2,2372,0.245,0
2026-01-29,Itanagar Rural,Arunachal Pradesh,27.1,93.62,12.86,0,0.55,7.06,7.23,63.3,2,1154,0.343,0
2026-01-30,Itanagar Rural,Arunachal Pradesh,27.1,93.62,18.84,0,8.65,7.08,4.7,102.5,2,1556,0.552,1
2026-01-31,Itanagar Rural,Arunachal Pradesh,27.1,93.62,5.2,0,6.09,7.73,4.12,74.0,3,1607,0.363,0
2026-02-01,Itanagar Rural,Arunachal Pradesh,27.1,93.62,6.37,0,5.17,7.94,5.04,86.2,1,918,0.334,0
2026-02-02,Itanagar Rural,Arunachal Pradesh,27.1,93.62,3.61,0,5.89,6.05,6.71,60.4,3,555,0.298,0
2026-02-03,Itanagar Rural,Arunachal Pradesh,27.1,93.62,1.47,1,5.56,8.11,6.95,108.9,5,828,0.451,1
2026-02-04,Itanagar Rural,Arunachal Pradesh,27.1,93.62,6.05,0,8.34,7.04,5.46,110.8,4,873,0.474,1
2026-02-05,Itanagar Rural,Arunachal Pradesh,27.1,93.62,11.88,0,6.17,6.81,6.98,74.6,1,731,0.351,0
2026-02-06,Itanagar Rural,Arunachal Pradesh,27.1,93.62,13.93,0,6.85,7.81,7.72,122.5,2,1337,0.458,1
2026-02-07,Itanagar Rural,Arunachal Pradesh,27.1,93.62,17.84,0,5.92,7.21,5.72,75.0,3,1854,0.475,1
2026-02-08,Itanagar Rural,Arunachal Pradesh,27.1,93.62,0.58,1,5.01,6.01,6.82,130.3,2,581,0.31,0
2026-02-09,Itanagar Rural,Arunachal Pradesh,27.1,93.62,28.0,0,4.21,7.67,5.79,94.5,2,1718,0.581,1
2026-02-10,Itanagar Rural,Arunachal Pradesh,27.1,93.62,4.77,0,7.22,6.35,6.39,117.4,0,1766,0.287,0
2026-02-11,Itanagar Rural,Arunachal Pradesh,27.1,93.62,5.79,0,5.3,7.17,6.99,106.9,5,1524,0.388,0
2026-02-12,Itanagar Rural,Arunachal Pradesh,27.1,93.62,1.43,1,0.94,6.82,7.18,46.6,2,1906,0.265,0
2026-02-13,Itanagar Rural,Arunachal Pradesh,27.1,93.62,16.8,0,5.44,7.12,8.69,114.5,2,323,0.39,0
2026-02-14,Itanagar Rural,Arunachal Pradesh,27.1,93.62,2.03,0,6.8,8.06,6.52,74.8,1,935,0.285,0
2026-02-15,Itanagar Rural,Arunachal Pradesh,27.1,93.62,24.66,0,7.2,6.72,7.44,125.1,1,455,0.482,1
2026-02-16,Itanagar Rural,Arunachal Pradesh,27.1,93.62,14.95,0,6.22,7.07,5.16,80.7,3,1492,0.468,1
2026-02-17,Itanagar Rural,Arunachal Pradesh,27.1,93.62,2.86,0,3.84,6.82,8.04,150.0,4,1693,0.375,0
2026-02-18,Itanagar Rural,Arunachal Pradesh,27.1,93.62,15.38,0,6.69,7.65,6.73,42.5,2,1754,0.469,1
2026-02-19,Itanagar Rural,Arunachal Pradesh,27.1,93.62,10.15,0,10.25,7.09,5.52,156.7,1,1247,0.445,0
2026-02-20,Itanagar Rural,Arunachal Pradesh,27.1,93.62,5.76,0,4.45,6.49,6.69,94.8,0,1334,0.246,0
2026-02-21,Itanagar Rural,Arunachal Pradesh,27.1,93.62,26.12,0,9.25,6.53,5.49,139.3,3,2645,0.712,1
2026-02-22,Itanagar Rural,Arunachal Pradesh,27.1,93.62,0.87,1,4.38,7.53,7.29,103.9,2,853,0.211,0
2026-02-23,Itanagar Rural,Arunachal Pradesh,27.1,93.62,7.98,0,6.32,6.75,5.65,120.3,1,1933,0.243,0
2026-02-24,Itanagar Rural,Arunachal Pradesh,27.1,93.62,14.11,0,6.85,7.81,7.56,100.0,2,2481,0.46,1
2026-02-25,Itanagar Rural,Arunachal Pradesh,27.1,93.62,41.34,0,5.1,7.28,5.85,60.1,3,667,0.751,1
2026-02-26,Itanagar Rural,Arunachal Pradesh,27.1,93.62,35.55,0,7.72,7.36,7.64,130.6,6,958,0.664,1
2026-02-27,Itanagar Rural,Arunachal Pradesh,27.1,93.62,7.56,0,5.56,6.61,7.83,106.2,2,2357,0.394,0
2026-02-28,Itanagar Rural,Arunachal Pradesh,27.1,93.62,2.18,0,0.68,6.58,7.27,70.6,3,422,0.351,0
2026-03-01,Itanagar Rural,Arunachal Pradesh,27.1,93.62,2.77,0,2.56,6.6,6.07,22.9,0,536,0.174,0
2026-03-02,Itanagar Rural,Arunachal Pradesh,27.1,93.62,3.84,0,4.49,6.44,2.94,126.4,3,1641,0.292,0
